0 0 40.2724 14.1883 0 0 611.626 0
1 0.0295464 40.2432 14.1882 0 0 611.626 3.11638e-11
2 0.11716 40.1563 14.1879 0 0 611.625 4.98525e-10
500 3.40225 37.1089 8.99978 0 0 593.561 0.34592
1000 3.25774 38.3642 8.87654 0 0 576.162 2.08009
1500 3.02557 38.8324 12.221 0 0 561.439 5.47476
2000 2.92747 38.3591 16.7507 0 0 549.915 9.35435
2500 2.89489 38.0011 21.166 0 0 542.831 11.2367
3000 2.87898 38.2389 25.5084 0 0 540.189 9.40743
3500 2.82285 39.0742 29.1804 0 0 541.107 5.44891
4000 2.81883 40.679 31.46 0 0 544.233 2.17939
4500 3.02129 41.9365 31.6825 0 0 546.319 1.25847
5000 2.98022 41.8251 30.2837 0 0 542.661 3.39255
5500 2.92688 41.0194 28.0322 0 0 538.538 7.22623
6000 2.9031 39.6875 24.9057 0 0 538.939 9.71192
6500 2.87579 38.5198 20.7822 0 0 544.425 9.31441
7000 2.86861 37.9962 16.6866 0 0 552.273 7.23872
7500 2.8943 38.5419 14.5514 0 0 557.284 5.60724
8000 2.94644 40.4126 15.4299 0 0 554.945 5.88935
8500 2.92454 41.0356 18.0819 0 0 548.301 7.90664
9000 2.89868 40.4756 21.2632 0 0 542.659 9.54079
9500 2.88057 40.2213 24.4572 0 0 540.111 8.92593
10000 2.88591 40.2532 27.5286 0 0 540.612 6.28601
10500 2.90928 40.2698 29.3049 0 0 542.361 3.87607
11000 2.9243 40.8933 28.6948 0 0 542.886 3.53809
11500 2.92077 41.8579 26.3663 0 0 541.49 5.43026
12000 2.90558 41.8496 23.3438 0 0 540.592 8.19154
12500 2.88113 40.8734 20.7863 0 0 542.302 9.51427
13000 2.86917 39.9804 19.795 0 0 546.096 8.55214
13500 2.89405 39.8756 20.8555 0 0 549.26 6.40157
14000 2.91514 40.5978 23.5286 0 0 548.546 5.09123
14500 2.94931 41.8161 26.1184 0 0 544.019 5.60264
15000 2.93104 42.1365 26.3081 0 0 540.146 6.87935
15500 2.89633 41.582 24.7657 0 0 539.689 7.41727
16000 2.86901 41.1256 23.6032 0 0 541.301 7.11178
16500 2.88376 40.8782 23.725 0 0 543.402 6.49193
17000 2.88448 40.7103 25.0814 0 0 544.141 6.16759
17500 2.90342 41.2757 26.7028 0 0 543.262 6.4077
