0 0 40.2724 14.1883 0 0 490.963 0
1 0.0294833 40.2432 14.1882 0 0 490.962 1.93615e-11
2 0.116908 40.1563 14.188 0 0 490.962 3.09696e-10
500 3.35468 36.9381 9.3629 0 0 476.493 0.245519
1000 3.16706 37.8632 9.32956 0 0 461.768 1.47752
1500 3.01407 38.4911 12.3954 0 0 448.947 3.81607
2000 2.95504 38.4968 16.1943 0 0 438.999 6.13229
2500 2.93384 38.421 19.3984 0 0 432.863 6.73904
3000 2.91765 38.4561 21.799 0 0 430.093 5.42982
3500 2.8983 38.6665 23.7153 0 0 428.773 3.72106
4000 2.89698 39.1073 25.8155 0 0 427.009 2.85816
4500 2.89665 39.5158 28.0255 0 0 424.406 3.15215
5000 2.89802 39.9148 29.3596 0 0 421.978 4.32914
5500 2.91154 40.6841 29.4335 0 0 420.593 5.28962
6000 2.92107 42.0769 28.6061 0 0 420.288 4.79044
6500 2.90691 43.6061 27.2108 0 0 420.699 3.4135
7000 2.90978 44.7168 25.8435 0 0 421.213 2.506
7500 2.90671 45.1616 24.6759 0 0 421.277 2.54759
8000 2.89295 45.0094 23.7246 0 0 421.108 3.45939
8500 2.89545 44.4459 23.2296 0 0 421.238 4.70602
9000 2.89738 43.8176 23.1881 0 0 422.052 5.20022
9500 2.90499 43.5032 23.2715 0 0 423.794 4.35692
10000 2.91613 43.4023 22.9792 0 0 425.712 3.09769
10500 2.91494 43.3933 22.7495 0 0 425.933 2.63333
11000 2.90228 43.4477 23.4771 0 0 423.795 3.19354
11500 2.90097 43.5091 25.2531 0 0 420.546 4.19331
12000 2.90333 43.482 27.4876 0 0 417.919 4.5104
12500 2.89529 43.2208 29.4613 0 0 417.135 3.63684
13000 2.89021 42.7112 31.1638 0 0 417.652 2.45614
13500 2.89224 42.2983 33.4565 0 0 417.377 1.92645
14000 2.88849 42.4195 37.0872 0 0 414.545 2.35793
14500 2.88901 43.1586 41.3632 0 0 410.015 3.51941
15000 2.92672 43.9709 44.4551 0 0 406.927 4.11579
15500 2.92035 44.0374 44.5765 0 0 407.602 3.03634
16000 2.91527 43.7812 42.4357 0 0 410.21 1.78696
16500 2.90644 43.776 39.7444 0 0 412.083 1.48885
17000 2.89358 44.0642 37.3851 0 0 412.851 2.12924
17500 2.89753 44.4306 34.9709 0 0 413.829 3.31878
18000 2.89997 44.7113 32.177 0 0 416.141 3.93491
18500 2.89331 45.0926 30.1155 0 0 419.042 3.2268
19000 2.89431 45.9354 29.7487 0 0 420.543 2.11529
19500 2.91495 47.1136 30.9169 0 0 419.47 1.7153
20000 2.91985 47.8563 32.3381 0 0 416.63 2.33871
20500 2.91522 47.7819 32.8611 0 0 414.186 3.48699
21000 2.91734 47.3944 32.2278 0 0 413.536 3.99194
21500 2.91105 47.2081 30.9088 0 0 414.18 3.50661
22000 2.90126 47.3306 29.7738 0 0 414.826 2.79534
22500 2.89852 47.5794 29.2973 0 0 414.933 2.45283
23000 2.89602 47.6686 29.3966 0 0 414.698 2.55504
23500 2.89992 47.378 30.09 0 0 414.404 2.88997
24000 2.91383 46.61 31.1574 0 0 414.274 3.10144
24500 2.90781 45.3888 32.0074 0 0 414.54 3.00046
25000 2.90657 43.9061 32.3695 0 0 415.469 2.82483
25500 2.91079 42.3214 31.7231 0 0 417.214 2.90087
26000 2.90812 40.979 29.8554 0 0 419.359 3.36279
26500 2.90201 40.1784 27.5028 0 0 421.255 4.03754
27000 2.89336 39.9599 25.3601 0 0 422.945 4.50615
27500 2.89268 40.1502 23.3395 0 0 425.288 4.44334
28000 2.89531 40.3669 20.9949 0 0 428.815 3.9619
28500 2.90092 40.3242 18.7126 0 0 432.548 3.59799
29000 2.91156 40.058 17.5942 0 0 434.449 3.83987
29500 2.91505 39.8367 18.1437 0 0 433.377 4.63712
30000 2.91266 39.7411 19.8803 0 0 430.535 5.25346
30500 2.90462 39.6394 21.7205 0 0 428.206 5.02329
31000 2.89316 39.5345 23.2074 0 0 427.151 4.20578
31500 2.89004 39.6763 25.0122 0 0 426.202 3.49712
32000 2.89249 40.2991 27.5353 0 0 424.186 3.31719
32500 2.88892 41.3711 30.0225 0 0 421.54 3.69074
33000 2.89098 42.5395 31.6136 0 0 419.856 4.2056
33500 2.89467 43.4067 31.6987 0 0 420.522 4.18045
34000 2.91469 44.2189 30.4447 0 0 422.896 3.50365
34500 2.93367 44.9977 28.9228 0 0 424.185 2.95535
35000 2.92389 45.2283 27.8483 0 0 423.373 3.15458
35500 2.9094 44.7905 26.5098 0 0 422.699 3.84905
36000 2.89622 43.9408 24.7509 0 0 423.66 4.40376
36500 2.90092 43.1219 23.2082 0 0 425.791 4.40689
37000 2.90228 42.6441 22.0308 0 0 427.941 3.97915
37500 2.90586 42.447 21.3069 0 0 429.304 3.65014
38000 2.91619 42.1211 21.0144 0 0 429.653 3.7754
38500 2.90627 41.4966 20.9822 0 0 429.208 4.25636
