# Number of Vertices= 132

vertices

0	0.851	0.000	0.526	1
1	0.526	0.851	0.000	2
2	-0.526	0.851	0.000	2
3	-0.851	0.000	0.526	1
4	0.000	-0.526	0.851	1
5	0.526	-0.851	0.000	1
6	0.851	0.000	-0.526	2
7	0.000	0.526	-0.851	2
8	-0.851	0.000	-0.526	2
9	-0.526	-0.851	0.000	1
10	0.000	-0.526	-0.851	2
11	0.000	0.526	0.851	1
12	0.227	0.375	0.899	1
13	0.216	0.649	0.729	1
14	-0.094	0.725	0.682	1
15	-0.274	0.498	0.823	1
16	-0.076	0.281	0.957	1
17	0.094	-0.725	0.682	1
18	0.274	-0.498	0.823	1
19	0.957	-0.076	0.281	1
20	0.899	0.227	0.375	1
21	0.498	0.823	-0.274	2
22	0.281	0.957	-0.076	2
23	-0.649	0.729	-0.216	2
24	-0.725	0.682	0.094	1
25	-0.899	-0.227	0.375	1
26	-0.729	-0.216	0.649	1
27	0.375	-0.899	-0.227	2
28	0.649	-0.729	-0.216	2
29	0.682	0.094	-0.725	2
30	-0.227	0.375	-0.899	2
31	-0.823	-0.274	-0.498	2
32	0.483	0.149	0.863	1
33	0.460	0.732	0.502	1
34	-0.199	0.893	0.403	1
35	-0.583	0.410	0.701	1
36	-0.161	-0.050	0.986	1
37	0.199	-0.893	0.403	1
38	0.583	-0.410	0.701	1
39	0.986	-0.161	-0.050	2
40	0.863	0.483	0.149	1
41	0.410	0.701	-0.583	2
42	-0.050	0.986	-0.161	2
43	-0.732	0.502	-0.460	2
44	-0.893	0.403	0.199	1
45	-0.863	-0.483	0.149	1
46	-0.502	-0.460	0.732	1
47	0.149	-0.863	-0.483	2
48	0.732	-0.502	-0.460	2
49	0.403	0.199	-0.893	2
50	-0.483	0.149	-0.863	2
51	-0.701	-0.583	-0.410	2
52	0.682	-0.094	0.725	1
53	0.649	0.729	0.216	1
54	-0.281	0.957	0.076	1
55	-0.823	0.274	0.498	1
56	-0.227	-0.375	0.899	1
57	0.281	-0.957	0.076	1
58	0.823	-0.274	0.498	1
59	0.899	-0.227	-0.375	2
60	0.725	0.682	-0.094	2
61	0.274	0.498	-0.823	2
62	-0.375	0.899	-0.227	2
63	-0.729	0.216	-0.649	2
64	-0.957	0.076	0.281	1
65	-0.725	-0.682	-0.094	2
66	-0.216	-0.649	0.729	1
67	-0.094	-0.725	-0.682	2
68	0.729	-0.216	-0.649	2
69	0.076	0.281	-0.957	2
70	-0.682	-0.094	-0.725	2
71	-0.498	-0.823	-0.274	2
72	0.161	0.050	0.986	1
73	0.502	0.460	0.732	1
74	0.149	0.863	0.483	1
75	-0.410	0.701	0.583	1
76	-0.403	0.199	0.893	1
77	-0.149	-0.863	0.483	1
78	0.410	-0.701	0.583	1
79	0.893	-0.403	0.199	1
80	0.986	0.161	0.050	1
81	0.701	0.583	-0.410	2
82	0.199	0.893	-0.403	2
83	-0.460	0.732	-0.502	2
84	-0.863	0.483	-0.149	2
85	-0.986	-0.161	0.050	1
86	-0.732	-0.502	0.460	1
87	0.050	-0.986	-0.161	2
88	0.460	-0.732	-0.502	2
89	0.483	-0.149	-0.863	2
90	-0.161	0.050	-0.986	2
91	-0.583	-0.410	-0.701	2
92	0.403	-0.199	0.893	1
93	0.732	0.502	0.460	1
94	0.050	0.986	0.161	1
95	-0.701	0.583	0.410	1
96	-0.483	-0.149	0.863	1
97	-0.050	-0.986	0.161	1
98	0.701	-0.583	0.410	1
99	0.863	-0.483	-0.149	2
100	0.893	0.403	-0.199	2
101	0.583	0.410	-0.701	2
102	-0.149	0.863	-0.483	2
103	-0.502	0.460	-0.732	2
104	-0.986	0.161	-0.050	2
105	-0.893	-0.403	-0.199	2
106	-0.460	-0.732	0.502	1
107	-0.199	-0.893	-0.403	2
108	0.502	-0.460	-0.732	2
109	0.161	-0.050	-0.986	2
110	-0.403	-0.199	-0.893	2
111	-0.410	-0.701	-0.583	2
112	0.076	-0.281	0.957	1
113	0.729	0.216	0.649	1
114	0.375	0.899	0.227	1
115	-0.498	0.823	0.274	1
116	-0.682	0.094	0.725	1
117	-0.375	-0.899	0.227	1
118	0.498	-0.823	0.274	1
119	0.725	-0.682	0.094	1
120	0.957	0.076	-0.281	2
121	0.823	0.274	-0.498	2
122	0.094	0.725	-0.682	2
123	-0.216	0.649	-0.729	2
124	-0.899	0.227	-0.375	2
125	-0.957	-0.076	-0.281	2
126	-0.649	-0.729	0.216	1
127	-0.281	-0.957	-0.076	2
128	0.216	-0.649	-0.729	2
129	0.227	-0.375	-0.899	2
130	-0.076	-0.281	-0.957	2
131	-0.274	-0.498	-0.823	2



# Number of Edges= 390

edges

0	0	19	1
1	0	20	1
2	0	52	1
3	0	58	1
4	0	113	1
5	1	21	1
6	1	22	1
7	1	53	1
8	1	60	1
9	1	114	1
10	2	23	1
11	2	24	1
12	2	54	1
13	2	62	1
14	2	115	1
15	3	25	1
16	3	26	1
17	3	55	1
18	3	64	1
19	3	116	1
20	4	17	1
21	4	18	1
22	4	56	1
23	4	66	1
24	4	112	1
25	5	27	1
26	5	28	1
27	5	57	1
28	5	118	1
29	5	119	1
30	6	29	1
31	6	59	1
32	6	68	1
33	6	120	1
34	6	121	1
35	7	30	1
36	7	61	1
37	7	69	1
38	7	122	1
39	7	123	1
40	8	31	1
41	8	63	1
42	8	70	1
43	8	124	1
44	8	125	1
45	9	65	1
46	9	71	1
47	9	117	1
48	9	126	1
49	9	127	1
50	10	67	1
51	10	128	1
52	10	129	1
53	10	130	1
54	10	131	1
55	11	12	1
56	11	13	1
57	11	14	1
58	11	15	1
59	11	16	1
60	12	13	1
61	12	16	1
62	12	32	1
63	12	72	1
64	12	73	1
65	13	14	1
66	13	33	1
67	13	73	1
68	13	74	1
69	14	15	1
70	14	34	1
71	14	74	1
72	14	75	1
73	15	16	1
74	15	35	1
75	15	75	1
76	15	76	1
77	16	36	1
78	16	72	1
79	16	76	1
80	17	18	1
81	17	37	1
82	17	66	1
83	17	77	1
84	17	78	1
85	18	38	1
86	18	78	1
87	18	92	1
88	18	112	1
89	19	20	1
90	19	39	1
91	19	58	1
92	19	79	1
93	19	80	1
94	20	40	1
95	20	80	1
96	20	93	1
97	20	113	1
98	21	22	1
99	21	41	1
100	21	60	1
101	21	81	1
102	21	82	1
103	22	42	1
104	22	82	1
105	22	94	1
106	22	114	1
107	23	24	1
108	23	43	1
109	23	62	1
110	23	83	1
111	23	84	1
112	24	44	1
113	24	84	1
114	24	95	1
115	24	115	1
116	25	26	1
117	25	45	1
118	25	64	1
119	25	85	1
120	25	86	1
121	26	46	1
122	26	86	1
123	26	96	1
124	26	116	1
125	27	28	1
126	27	47	1
127	27	57	1
128	27	87	1
129	27	88	1
130	28	48	1
131	28	88	1
132	28	99	1
133	28	119	1
134	29	49	1
135	29	68	1
136	29	89	1
137	29	101	1
138	29	121	1
139	30	50	1
140	30	69	1
141	30	90	1
142	30	103	1
143	30	123	1
144	31	51	1
145	31	70	1
146	31	91	1
147	31	105	1
148	31	125	1
149	32	52	1
150	32	72	1
151	32	73	1
152	32	92	1
153	32	113	1
154	33	53	1
155	33	73	1
156	33	74	1
157	33	93	1
158	33	114	1
159	34	54	1
160	34	74	1
161	34	75	1
162	34	94	1
163	34	115	1
164	35	55	1
165	35	75	1
166	35	76	1
167	35	95	1
168	35	116	1
169	36	56	1
170	36	72	1
171	36	76	1
172	36	96	1
173	36	112	1
174	37	57	1
175	37	77	1
176	37	78	1
177	37	97	1
178	37	118	1
179	38	52	1
180	38	58	1
181	38	78	1
182	38	92	1
183	38	98	1
184	39	59	1
185	39	79	1
186	39	80	1
187	39	99	1
188	39	120	1
189	40	53	1
190	40	60	1
191	40	80	1
192	40	93	1
193	40	100	1
194	41	61	1
195	41	81	2
196	41	82	2
197	41	101	2
198	41	122	2
199	42	54	2
200	42	62	2
201	42	82	2
202	42	94	2
203	42	102	2
204	43	63	2
205	43	83	2
206	43	84	2
207	43	103	2
208	43	124	2
209	44	55	2
210	44	64	2
211	44	84	2
212	44	95	2
213	44	104	2
214	45	65	2
215	45	85	2
216	45	86	2
217	45	105	2
218	45	126	2
219	46	56	2
220	46	66	2
221	46	86	2
222	46	96	2
223	46	106	2
224	47	67	2
225	47	87	2
226	47	88	2
227	47	107	2
228	47	128	2
229	48	59	2
230	48	68	2
231	48	88	2
232	48	99	2
233	48	108	2
234	49	61	2
235	49	69	2
236	49	89	2
237	49	101	2
238	49	109	2
239	50	63	2
240	50	70	2
241	50	90	2
242	50	103	2
243	50	110	2
244	51	65	2
245	51	71	2
246	51	91	2
247	51	105	2
248	51	111	2
249	52	58	2
250	52	92	2
251	52	113	2
252	53	60	2
253	53	93	2
254	53	114	2
255	54	62	2
256	54	94	2
257	54	115	2
258	55	64	2
259	55	95	2
260	55	116	2
261	56	66	2
262	56	96	2
263	56	112	2
264	57	87	2
265	57	97	2
266	57	118	2
267	58	79	2
268	58	98	2
269	59	68	2
270	59	99	2
271	59	120	2
272	60	81	2
273	60	100	2
274	61	69	2
275	61	101	2
276	61	122	2
277	62	83	2
278	62	102	2
279	63	70	2
280	63	103	2
281	63	124	2
282	64	85	2
283	64	104	2
284	65	71	2
285	65	105	2
286	65	126	2
287	66	77	2
288	66	106	2
289	67	107	2
290	67	111	2
291	67	128	2
292	67	131	2
293	68	89	2
294	68	108	2
295	69	90	2
296	69	109	2
297	70	91	2
298	70	110	2
299	71	107	2
300	71	111	2
301	71	127	2
302	72	92	2
303	72	112	2
304	73	93	2
305	73	113	2
306	74	94	2
307	74	114	2
308	75	95	2
309	75	115	2
310	76	96	2
311	76	116	2
312	77	97	2
313	77	106	2
314	77	117	2
315	78	98	2
316	78	118	2
317	79	98	2
318	79	99	2
319	79	119	2
320	80	100	2
321	80	120	2
322	81	100	2
323	81	101	2
324	81	121	2
325	82	102	2
326	82	122	2
327	83	102	2
328	83	103	2
329	83	123	2
330	84	104	2
331	84	124	2
332	85	104	2
333	85	105	2
334	85	125	2
335	86	106	2
336	86	126	2
337	87	97	2
338	87	107	2
339	87	127	2
340	88	108	2
341	88	128	2
342	89	108	2
343	89	109	2
344	89	129	2
345	90	109	2
346	90	110	2
347	90	130	2
348	91	110	2
349	91	111	2
350	91	131	2
351	92	112	2
352	93	113	2
353	94	114	2
354	95	115	2
355	96	116	2
356	97	117	2
357	97	127	2
358	98	118	2
359	98	119	2
360	99	119	2
361	100	120	2
362	100	121	2
363	101	121	2
364	102	122	2
365	102	123	2
366	103	123	2
367	104	124	2
368	104	125	2
369	105	125	2
370	106	117	2
371	106	126	2
372	107	111	2
373	107	127	2
374	108	128	2
375	108	129	2
376	109	129	2
377	109	130	2
378	110	130	2
379	110	131	2
380	111	131	2
381	117	126	2
382	117	127	2
383	118	119	2
384	120	121	2
385	122	123	2
386	124	125	2
387	128	129	2
388	129	130	2
389	130	131	2



# Number of Triangles= 260

triangles

0	0	19	20	1	1 
1	0	19	58	-1	1 
2	0	20	113	1	1 
3	0	52	58	1	1 
4	0	52	113	-1	1 
5	1	21	22	1	1 
6	1	21	60	-1	1 
7	1	22	114	1	1 
8	1	53	60	1	1 
9	1	53	114	-1	1 
10	2	23	24	1	1 
11	2	23	62	-1	1 
12	2	24	115	1	1 
13	2	54	62	1	1 
14	2	54	115	-1	1 
15	3	25	26	1	1 
16	3	25	64	-1	1 
17	3	26	116	1	1 
18	3	55	64	1	1 
19	3	55	116	-1	1 
20	4	17	18	1	1 
21	4	17	66	-1	1 
22	4	18	112	1	1 
23	4	56	66	1	1 
24	4	56	112	-1	1 
25	5	27	28	1	1 
26	5	27	57	-1	1 
27	5	28	119	1	1 
28	5	57	118	-1	1 
29	5	118	119	-1	1 
30	6	29	68	-1	1 
31	6	29	121	1	1 
32	6	59	68	1	1 
33	6	59	120	-1	1 
34	6	120	121	-1	1 
35	7	30	69	-1	1 
36	7	30	123	1	1 
37	7	61	69	1	1 
38	7	61	122	-1	1 
39	7	122	123	-1	1 
40	8	31	70	-1	1 
41	8	31	125	1	1 
42	8	63	70	1	1 
43	8	63	124	-1	1 
44	8	124	125	-1	1 
45	9	65	71	1	1 
46	9	65	126	-1	1 
47	9	71	127	1	1 
48	9	117	126	1	1 
49	9	117	127	-1	1 
50	10	67	128	-1	1 
51	10	67	131	1	1 
52	10	128	129	-1	1 
53	10	129	130	-1	1 
54	10	130	131	-1	1 
55	11	12	13	1	1 
56	11	12	16	-1	1 
57	11	13	14	1	1 
58	11	14	15	1	1 
59	11	15	16	1	1 
60	12	13	73	-1	1 
61	12	16	72	1	1 
62	12	32	72	-1	1 
63	12	32	73	1	1 
64	13	14	74	-1	1 
65	13	33	73	-1	1 
66	13	33	74	1	1 
67	14	15	75	-1	1 
68	14	34	74	-1	1 
69	14	34	75	1	1 
70	15	16	76	-1	1 
71	15	35	75	-1	1 
72	15	35	76	1	1 
73	16	36	72	1	1 
74	16	36	76	-1	1 
75	17	18	78	-1	1 
76	17	37	77	-1	1 
77	17	37	78	1	1 
78	17	66	77	1	1 
79	18	38	78	-1	1 
80	18	38	92	1	1 
81	18	92	112	1	1 
82	19	20	80	-1	1 
83	19	39	79	-1	1 
84	19	39	80	1	1 
85	19	58	79	1	1 
86	20	40	80	-1	1 
87	20	40	93	1	1 
88	20	93	113	1	1 
89	21	22	82	-1	1 
90	21	41	81	-1	1 
91	21	41	82	1	1 
92	21	60	81	1	1 
93	22	42	82	-1	1 
94	22	42	94	1	1 
95	22	94	114	1	1 
96	23	24	84	-1	1 
97	23	43	83	-1	1 
98	23	43	84	1	1 
99	23	62	83	1	1 
100	24	44	84	-1	1 
101	24	44	95	1	1 
102	24	95	115	1	1 
103	25	26	86	-1	1 
104	25	45	85	-1	1 
105	25	45	86	1	1 
106	25	64	85	1	1 
107	26	46	86	-1	1 
108	26	46	96	1	1 
109	26	96	116	1	1 
110	27	28	88	-1	1 
111	27	47	87	-1	1 
112	27	47	88	1	1 
113	27	57	87	1	1 
114	28	48	88	-1	1 
115	28	48	99	1	1 
116	28	99	119	1	1 
117	29	49	89	-1	1 
118	29	49	101	1	1 
119	29	68	89	1	1 
120	29	101	121	1	1 
121	30	50	90	-1	1 
122	30	50	103	1	1 
123	30	69	90	1	1 
124	30	103	123	1	1 
125	31	51	91	-1	1 
126	31	51	105	1	1 
127	31	70	91	1	1 
128	31	105	125	1	1 
129	32	52	92	-1	1 
130	32	52	113	1	1 
131	32	72	92	1	1 
132	32	73	113	-1	1 
133	33	53	93	-1	1 
134	33	53	114	1	1 
135	33	73	93	1	1 
136	33	74	114	-1	1 
137	34	54	94	-1	1 
138	34	54	115	1	1 
139	34	74	94	1	1 
140	34	75	115	-1	1 
141	35	55	95	-1	1 
142	35	55	116	1	1 
143	35	75	95	1	1 
144	35	76	116	-1	1 
145	36	56	96	-1	1 
146	36	56	112	1	1 
147	36	72	112	-1	1 
148	36	76	96	1	1 
149	37	57	97	-1	1 
150	37	57	118	1	1 
151	37	77	97	1	1 
152	37	78	118	-1	1 
153	38	52	58	-1	1 
154	38	52	92	1	1 
155	38	58	98	-1	1 
156	38	78	98	1	1 
157	39	59	99	-1	1 
158	39	59	120	1	1 
159	39	79	99	1	1 
160	39	80	120	-1	1 
161	40	53	60	-1	1 
162	40	53	93	1	1 
163	40	60	100	-1	1 
164	40	80	100	1	1 
165	41	61	101	-1	1 
166	41	61	122	1	1 
167	41	81	101	1	1 
168	41	82	122	-1	1 
169	42	54	62	-1	1 
170	42	54	94	1	1 
171	42	62	102	-1	1 
172	42	82	102	1	1 
173	43	63	103	-1	1 
174	43	63	124	1	1 
175	43	83	103	1	1 
176	43	84	124	-1	1 
177	44	55	64	-1	1 
178	44	55	95	1	1 
179	44	64	104	-1	1 
180	44	84	104	1	1 
181	45	65	105	-1	1 
182	45	65	126	1	1 
183	45	85	105	1	1 
184	45	86	126	-1	1 
185	46	56	66	-1	1 
186	46	56	96	1	1 
187	46	66	106	-1	1 
188	46	86	106	1	1 
189	47	67	107	-1	1 
